State,City,Venue,,Zone,Section,Row,Qty,Price
NY,Buffalo,KeyBank Center,08/19/24,Upper,326,13,2,77.6
NY,Buffalo,KeyBank Center,08/18/24,Floor,FL3,1,2,499.59
NY,Buffalo,KeyBank Center,08/18/24,Lower,106,1,1,314.06
NY,Buffalo,KeyBank Center,08/17/24,Floor,FL3,23,2,294.01
NY,Buffalo,KeyBank Center,08/17/24,Floor,FL5,31,1,213.67
NY,Buffalo,KeyBank Center,08/17/24,Upper,303,10,2,75.19
NY,Buffalo,KeyBank Center,08/17/24,Lower,121,18,2,142.43
NY,Buffalo,KeyBank Center,08/16/24,Upper,307,13,2,114.75
NY,Buffalo,KeyBank Center,08/16/24,Club,216,1,1,182.74
NY,Buffalo,KeyBank Center,08/15/24,Floor,FL3,13,2,394.07
NY,Buffalo,KeyBank Center,08/13/24,Floor,FL3,13,2,461.75
NY,Buffalo,KeyBank Center,08/13/24,Upper,327,10,1,143.57
NY,Buffalo,KeyBank Center,08/12/24,Upper,326,13,2,79.54
NY,Buffalo,KeyBank Center,08/12/24,Floor,FL3,17,1,350.21
NY,Buffalo,KeyBank Center,08/10/24,Floor,FL2,17,1,295.78
NY,Buffalo,KeyBank Center,08/10/24,Floor,FL2,17,1,392.11
NY,Buffalo,KeyBank Center,08/10/24,Lower,122,20,2,141.83
NY,Buffalo,KeyBank Center,08/10/24,Lower,100,12,2,199.86
NY,Buffalo,KeyBank Center,08/07/24,Lower,115,2,2,308.93
NY,Buffalo,KeyBank Center,08/06/24,Floor,FL3,13,4,409.46
NY,Buffalo,KeyBank Center,08/06/24,Lower,115,4,4,258.19
NY,Buffalo,KeyBank Center,08/05/24,Floor,FL3,19,4,387.62
NY,Buffalo,KeyBank Center,08/05/24,Lower,104,22,2,229.49
NY,Buffalo,KeyBank Center,08/02/24,Lower,104,15,1,242.32
NY,Buffalo,KeyBank Center,07/31/24,Lower,104,11,2,163.4
NY,Buffalo,KeyBank Center,07/31/24,Lower,104,11,2,295.37
NY,Buffalo,KeyBank Center,07/29/24,Floor,FL4,26,1,297
NY,Buffalo,KeyBank Center,07/29/24,Floor,FL3,17,1,363.72
NY,Buffalo,KeyBank Center,07/29/24,Upper,323,8,2,103.61
NY,Buffalo,KeyBank Center,07/29/24,Floor,FL3,17,2,368.31
NY,Buffalo,KeyBank Center,07/26/24,Floor,FL3,13,2,454.9
NY,Buffalo,KeyBank Center,07/26/24,Upper,303,12,3,95.06
NY,Buffalo,KeyBank Center,07/25/24,Floor,FL4,24,3,302.3
NY,Buffalo,KeyBank Center,07/22/24,Club,209,2,2,188.72
NY,Buffalo,KeyBank Center,07/18/24,Lower,104,11,3,300.19
NY,Buffalo,KeyBank Center,07/15/24,Lower,122,5,1,155.34
NY,Buffalo,KeyBank Center,07/13/24,Floor,FL4,31,2,223.1
NY,Buffalo,KeyBank Center,07/13/24,Floor,FL3,17,3,403.15
NY,Buffalo,KeyBank Center,07/13/24,Upper,303,12,2,165.09
NY,Buffalo,KeyBank Center,07/11/24,Upper,303,10,1,90.04
NY,Buffalo,KeyBank Center,07/11/24,Lower,104,9,2,292.16
NY,Buffalo,KeyBank Center,07/09/24,Floor,FL4,26,1,299.81
NY,Buffalo,KeyBank Center,07/06/24,Club,222,3,2,148.27
NY,Buffalo,KeyBank Center,07/06/24,Club,209,1,1,189.98
NY,Buffalo,KeyBank Center,07/03/24,Upper,324,8,4,109.03
NY,Buffalo,KeyBank Center,07/03/24,Floor,FL3,17,1,493.62
NY,Buffalo,KeyBank Center,06/29/24,Lower,105,6,4,264.17
NY,Buffalo,KeyBank Center,06/28/24,Upper,325,11,2,173.14
NY,Buffalo,KeyBank Center,06/23/24,Lower,114,11,2,281.14
NY,Buffalo,KeyBank Center,06/23/24,Upper,325,10,2,103.29
NY,Buffalo,KeyBank Center,06/23/24,Lower,123,15,4,283.5
NY,Buffalo,KeyBank Center,06/23/24,Lower,104,14,2,178
NY,Buffalo,KeyBank Center,06/22/24,Upper,303,8,1,107.68
NY,Buffalo,KeyBank Center,06/19/24,Lower,122,5,2,274.8
NY,Buffalo,KeyBank Center,06/18/24,Upper,307,3,1,146.45
NY,Buffalo,KeyBank Center,06/13/24,Upper,302,8,2,151.67
NY,Buffalo,KeyBank Center,06/12/24,Floor,FL4,24,3,500.39
NY,Buffalo,KeyBank Center,06/12/24,Floor,FL2,23,1,418.72
NY,Buffalo,KeyBank Center,06/10/24,Upper,302,11,2,85.81
NY,Buffalo,KeyBank Center,06/07/24,Upper,324,5,2,133.54
NY,Buffalo,KeyBank Center,06/07/24,Club,226,6,2,157.66
NY,Buffalo,KeyBank Center,06/06/24,Lower,105,6,1,271.62
NY,Buffalo,KeyBank Center,06/03/24,Club,207,5,2,202.5
NY,Buffalo,KeyBank Center,06/03/24,Lower,104,11,2,317.68
NY,Buffalo,KeyBank Center,06/01/24,Floor,FL2,19,2,469.04
NY,Buffalo,KeyBank Center,06/01/24,Upper,326,13,6,168.3
NY,Buffalo,KeyBank Center,06/01/24,Club,216,6,6,326.7
NY,Buffalo,KeyBank Center,06/01/24,Lower,122,4,2,303.3
NY,Buffalo,KeyBank Center,06/01/24,Upper,300,14,2,89.24
NY,Buffalo,KeyBank Center,06/01/24,Upper,301,11,2,189
NY,Buffalo,KeyBank Center,06/01/24,Upper,300,11,6,127.63
NY,Buffalo,KeyBank Center,05/31/24,Lower,123,21,2,393.08
NY,Buffalo,KeyBank Center,05/31/24,Upper,305,14,2,178.27
NY,Buffalo,KeyBank Center,05/31/24,Upper,301,13,2,168.89
NY,Buffalo,KeyBank Center,05/31/24,Upper,300,12,2,102.82
NY,Buffalo,KeyBank Center,05/31/24,Lower,100,2,1,236.42
NY,Buffalo,KeyBank Center,05/31/24,Lower,123,15,2,234.9
NY,Buffalo,KeyBank Center,05/31/24,Lower,104,7,3,182.98
NY,Buffalo,KeyBank Center,05/31/24,Upper,303,12,2,184.53
NY,Buffalo,KeyBank Center,05/31/24,Upper,324,12,6,93.12
NY,Buffalo,KeyBank Center,05/31/24,Lower,101,16,3,261.41
NY,Buffalo,KeyBank Center,05/31/24,Lower,101,9,2,281.92
NY,Buffalo,KeyBank Center,05/31/24,Lower,122,5,2,326.35
NY,Buffalo,KeyBank Center,05/31/24,Lower,100,5,3,334.89
NY,Buffalo,KeyBank Center,05/31/24,Lower,121,12,6,302.93
NY,Buffalo,KeyBank Center,05/31/24,Upper,301,12,2,87.14
NY,Buffalo,KeyBank Center,05/31/24,Lower,101,16,2,160.28
NY,Buffalo,KeyBank Center,05/31/24,Upper,307,13,4,166.98
NY,Buffalo,KeyBank Center,05/31/24,Upper,327,12,2,140.65
NY,Buffalo,KeyBank Center,05/30/24,Upper,327,1,3,200.65
NY,Buffalo,KeyBank Center,05/30/24,Upper,308,14,3,144.09
NY,Buffalo,KeyBank Center,05/30/24,Upper,326,4,5,143.61
NY,Buffalo,KeyBank Center,05/30/24,Lower,101,1,6,345.03
NY,Buffalo,KeyBank Center,05/30/24,Lower,103,1,6,379.55
NY,Buffalo,KeyBank Center,05/30/24,Floor,FL4,24,4,731.89
NY,Buffalo,KeyBank Center,05/30/24,Upper,305,2,7,172.38
NY,Buffalo,KeyBank Center,05/30/24,Upper,327,3,7,158.57
NY,Buffalo,KeyBank Center,05/30/24,Lower,106,16,4,344.7
NY,Buffalo,KeyBank Center,05/30/24,Lower,101,4,2,169.75
NY,Buffalo,KeyBank Center,05/30/24,Upper,303,12,2,89.4
NY,Buffalo,KeyBank Center,05/30/24,Lower,101,14,5,153.23
NY,Buffalo,KeyBank Center,05/30/24,Lower,106,12,7,275.42
NY,Buffalo,KeyBank Center,05/30/24,Lower,123,11,2,152
NY,Buffalo,KeyBank Center,05/30/24,Upper,323,12,2,90.25
NY,Buffalo,KeyBank Center,05/30/24,Lower,101,14,7,153.03
NY,Buffalo,KeyBank Center,05/30/24,Upper,327,8,7,139.43
NY,Buffalo,KeyBank Center,05/30/24,Club,226,1,7,207.85
NY,Buffalo,KeyBank Center,05/30/24,Lower,100,8,2,161.27
NY,Buffalo,KeyBank Center,05/30/24,Upper,325,14,0,106.7
OH,Cleveland,Rocket Mortgage FieldHouse,09/01/24,Club,C119,5,4,135.51
OH,Cleveland,Rocket Mortgage FieldHouse,09/01/24,Club,C107,5,6,161.82
OH,Cleveland,Rocket Mortgage FieldHouse,09/01/24,Lower,107,2,4,227.65
OH,Cleveland,Rocket Mortgage FieldHouse,09/01/24,Upper,205,6,4,114.22
OH,Cleveland,Rocket Mortgage FieldHouse,09/01/24,Lower,123,,1,165.24
OH,Cleveland,Rocket Mortgage FieldHouse,09/01/24,Mezzanine,M103,12,2,84.96
OH,Cleveland,Rocket Mortgage FieldHouse,09/01/24,Mezzanine,M101,3,2,109.24
OH,Cleveland,Rocket Mortgage FieldHouse,08/30/24,Lower,109,,2,257.72
OH,Cleveland,Rocket Mortgage FieldHouse,08/30/24,Upper,210,7,1,104.53
OH,Cleveland,Rocket Mortgage FieldHouse,08/29/24,Mezzanine,M103,12,2,93.4
OH,Cleveland,Rocket Mortgage FieldHouse,08/28/24,Club,C106,2,2,100.38
OH,Cleveland,Rocket Mortgage FieldHouse,08/28/24,Mezzanine,M103,12,2,98.62
OH,Cleveland,Rocket Mortgage FieldHouse,08/27/24,Mezzanine,M102,9,2,113.38
OH,Cleveland,Rocket Mortgage FieldHouse,08/26/24,Lower,108,5,3,223.32
OH,Cleveland,Rocket Mortgage FieldHouse,08/26/24,Club,C106,5,2,90.93
OH,Cleveland,Rocket Mortgage FieldHouse,08/24/24,Upper,229,12,1,49.06
OH,Cleveland,Rocket Mortgage FieldHouse,08/24/24,Club,C108,5,2,105.92
OH,Cleveland,Rocket Mortgage FieldHouse,08/23/24,Mezzanine,M124,12,2,75.65
OH,Cleveland,Rocket Mortgage FieldHouse,08/22/24,Lower,120,1,4,263.8
OH,Cleveland,Rocket Mortgage FieldHouse,08/22/24,Mezzanine,M126,4,2,89.93
OH,Cleveland,Rocket Mortgage FieldHouse,08/22/24,Upper,201,12,1,55.31
OH,Cleveland,Rocket Mortgage FieldHouse,08/21/24,Floor,4,,2,332.17
OH,Cleveland,Rocket Mortgage FieldHouse,08/21/24,Mezzanine,M125,11,3,84.49
OH,Cleveland,Rocket Mortgage FieldHouse,08/20/24,Lower,104,16,2,118.41
OH,Cleveland,Rocket Mortgage FieldHouse,08/20/24,Club,C108,1,2,118.84
OH,Cleveland,Rocket Mortgage FieldHouse,08/20/24,Club,C107,3,2,120.08
OH,Cleveland,Rocket Mortgage FieldHouse,08/20/24,Club,C121,2,4,103.01
OH,Cleveland,Rocket Mortgage FieldHouse,08/20/24,Mezzanine,M126,10,2,99.1
OH,Cleveland,Rocket Mortgage FieldHouse,08/20/24,Upper,201,12,2,60.75
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Club,C119,5,2,153.68
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Lower,101,11,2,218.78
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Club,C106,5,4,136.11
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Club,C121,3,4,143.91
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Club,C107,5,3,119.36
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Club,C108,4,6,111.46
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Club,C121,5,2,97.07
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Club,C120,4,2,153.65
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Upper,204,13,5,57.13
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Club,C108,1,2,118.84
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Mezzanine,M101,2,2,122.04
OH,Cleveland,Rocket Mortgage FieldHouse,08/19/24,Mezzanine,M126,1,3,115.31
OH,Cleveland,Rocket Mortgage FieldHouse,08/18/24,Club,C107,3,1,87.68
OH,Cleveland,Rocket Mortgage FieldHouse,08/18/24,Club,C122,5,2,160.49
OH,Cleveland,Rocket Mortgage FieldHouse,08/18/24,Club,C122,1,4,127.2
OH,Cleveland,Rocket Mortgage FieldHouse,08/18/24,Club,C119,3,4,173.99
OH,Cleveland,Rocket Mortgage FieldHouse,08/18/24,Club,C108,3,2,111.45
OH,Cleveland,Rocket Mortgage FieldHouse,08/18/24,Club,C120,4,2,126.43
OH,Cleveland,Rocket Mortgage FieldHouse,08/18/24,Mezzanine,M125,12,2,80.06
OH,Cleveland,Rocket Mortgage FieldHouse,08/18/24,Upper,211,1,4,88.98
OH,Cleveland,Rocket Mortgage FieldHouse,08/18/24,Mezzanine,M126,11,2,94.53
OH,Cleveland,Rocket Mortgage FieldHouse,08/17/24,Club,C122,4,2,138.92
OH,Cleveland,Rocket Mortgage FieldHouse,08/17/24,Upper,203,13,5,69.96
OH,Cleveland,Rocket Mortgage FieldHouse,08/17/24,Club,C107,3,3,114.37
OH,Cleveland,Rocket Mortgage FieldHouse,08/17/24,Club,C120,2,2,124.86
OH,Cleveland,Rocket Mortgage FieldHouse,08/17/24,Upper,203,13,7,139.13
OH,Cleveland,Rocket Mortgage FieldHouse,08/17/24,Club,C121,5,6,128.68
OH,Cleveland,Rocket Mortgage FieldHouse,08/17/24,Club,C106,1,2,125.15
OH,Cleveland,Rocket Mortgage FieldHouse,08/17/24,Lower,102,8,4,108.41
OH,Cleveland,Rocket Mortgage FieldHouse,08/17/24,Upper,204,13,6,57.13
OH,Cleveland,Rocket Mortgage FieldHouse,08/17/24,Upper,204,15,3,60.75
OH,Cleveland,Rocket Mortgage FieldHouse,08/16/24,Upper,229,15,2,62.58
OH,Cleveland,Rocket Mortgage FieldHouse,08/15/24,Upper,231,17,3,62.58
OH,Cleveland,Rocket Mortgage FieldHouse,08/15/24,Floor,6,UU,1,213.23
OH,Cleveland,Rocket Mortgage FieldHouse,08/15/24,Lower,105,14,4,198.27
OH,Cleveland,Rocket Mortgage FieldHouse,08/14/24,Upper,203,17,1,58.45
OH,Cleveland,Rocket Mortgage FieldHouse,08/13/24,Club,C122,1,4,112.55
OH,Cleveland,Rocket Mortgage FieldHouse,08/13/24,Club,C108,4,3,118.91
OH,Cleveland,Rocket Mortgage FieldHouse,08/13/24,Lower,126,8,2,114.4
OH,Cleveland,Rocket Mortgage FieldHouse,08/13/24,Lower,101,12,2,121.25
OH,Cleveland,Rocket Mortgage FieldHouse,08/13/24,Club,C121,3,2,107.78
OH,Cleveland,Rocket Mortgage FieldHouse,08/13/24,Club,C106,5,4,117.45
OH,Cleveland,Rocket Mortgage FieldHouse,08/13/24,Club,C108,1,4,110.48
OH,Cleveland,Rocket Mortgage FieldHouse,08/13/24,Club,C108,6,2,99.16
OH,Cleveland,Rocket Mortgage FieldHouse,08/12/24,Upper,231,11,1,67.61
OH,Cleveland,Rocket Mortgage FieldHouse,08/12/24,Lower,101,13,2,116.97
OH,Cleveland,Rocket Mortgage FieldHouse,08/12/24,Upper,201,16,2,71.33
OH,Cleveland,Rocket Mortgage FieldHouse,08/12/24,Upper,229,11,1,64.68
OH,Cleveland,Rocket Mortgage FieldHouse,08/11/24,Lower,105,14,2,223.57
OH,Cleveland,Rocket Mortgage FieldHouse,08/11/24,Club,C121,5,2,123.33
OH,Cleveland,Rocket Mortgage FieldHouse,08/11/24,Lower,126,10,2,107.56
OH,Cleveland,Rocket Mortgage FieldHouse,08/11/24,Club,C109,3,4,87.78
OH,Cleveland,Rocket Mortgage FieldHouse,08/11/24,Club,C109,4,3,118.7
OH,Cleveland,Rocket Mortgage FieldHouse,08/11/24,Club,C119,4,6,172.39
OH,Cleveland,Rocket Mortgage FieldHouse,08/11/24,Club,C120,5,5,136.22
OH,Cleveland,Rocket Mortgage FieldHouse,08/11/24,Club,C107,3,6,136.09
OH,Cleveland,Rocket Mortgage FieldHouse,08/11/24,Lower,106,12,2,150.06
OH,Cleveland,Rocket Mortgage FieldHouse,08/11/24,Upper,212,1,2,70.37
OH,Cleveland,Rocket Mortgage FieldHouse,08/10/24,Lower,102,11,1,123.43
OH,Cleveland,Rocket Mortgage FieldHouse,08/10/24,Lower,101,12,2,132.42
OH,Cleveland,Rocket Mortgage FieldHouse,08/10/24,Lower,102,8,1,125.55
OH,Cleveland,Rocket Mortgage FieldHouse,08/10/24,Lower,101,11,2,135.86
OH,Cleveland,Rocket Mortgage FieldHouse,08/10/24,Mezzanine,M102,4,3,104.41
OH,Cleveland,Rocket Mortgage FieldHouse,08/07/24,Upper,201,13,2,69.72
OH,Cleveland,Rocket Mortgage FieldHouse,08/06/24,Club,C106,6,2,195.41
OH,Cleveland,Rocket Mortgage FieldHouse,08/06/24,Club,C121,5,6,177.72
OH,Cleveland,Rocket Mortgage FieldHouse,08/06/24,Club,C107,5,3,118.25
OH,Cleveland,Rocket Mortgage FieldHouse,08/06/24,Club,C108,7,2,242.3
OH,Cleveland,Rocket Mortgage FieldHouse,08/06/24,Club,C119,3,4,123.36
OH,Cleveland,Rocket Mortgage FieldHouse,08/06/24,Upper,223,7,2,174.61
OH,Cleveland,Rocket Mortgage FieldHouse,08/04/24,Lower,126,10,2,110.13
OH,Cleveland,Rocket Mortgage FieldHouse,08/04/24,Club,C121,3,6,145.92
OH,Cleveland,Rocket Mortgage FieldHouse,08/04/24,Club,C109,4,3,109.61
OH,Cleveland,Rocket Mortgage FieldHouse,08/04/24,Club,C121,11,2,98.97
OH,Cleveland,Rocket Mortgage FieldHouse,08/04/24,Floor,3,Q,2,278.89
OH,Cleveland,Rocket Mortgage FieldHouse,08/04/24,Lower,126,15,2,147.89
OH,Cleveland,Rocket Mortgage FieldHouse,08/04/24,Mezzanine,M125,10,2,207.08
OH,Cleveland,Rocket Mortgage FieldHouse,08/04/24,Upper,203,17,4,169.05
OH,Cleveland,Rocket Mortgage FieldHouse,08/04/24,Club,C120,4,2,137.24
OH,Cleveland,Rocket Mortgage FieldHouse,08/04/24,Club,C106,1,2,116.98
OH,Cleveland,Rocket Mortgage FieldHouse,08/03/24,Club,C119,3,2,119.71
OH,Cleveland,Rocket Mortgage FieldHouse,08/03/24,Club,C108,7,4,108.25
OH,Cleveland,Rocket Mortgage FieldHouse,08/03/24,Club,C122,3,6,110.05
OH,Cleveland,Rocket Mortgage FieldHouse,08/03/24,Lower,123,14,6,144.88
OH,Cleveland,Rocket Mortgage FieldHouse,08/03/24,Upper,203,11,2,76.52
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Lower,126,13,3,117.44
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Upper,229,14,2,65.6
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Club,C108,3,6,121.56
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Club,C122,5,2,151.48
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Club,C106,3,2,130.11
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Club,C122,1,6,146.42
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Lower,101,16,4,120.25
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Lower,102,11,6,123.43
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Club,C107,5,3,194.97
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Club,C108,4,3,116.86
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Upper,202,14,2,145.35
OH,Cleveland,Rocket Mortgage FieldHouse,08/02/24,Lower,124,16,3,111.26
OH,Cleveland,Rocket Mortgage FieldHouse,08/01/24,Lower,106,9,2,188.25
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Club,C122,16,2,207.67
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Club,C121,5,2,192.82
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Mezzanine,M102,4,6,121.69
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Lower,126,15,2,123.75
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Club,C106,1,2,145.47
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Club,C107,3,6,124.41
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Club,C106,5,4,184.37
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Club,C119,3,2,137.73
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Club,C122,3,4,113.62
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Lower,101,14,2,122.98
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Upper,203,13,2,70.89
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Floor,4,CC,1,346.32
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Club,C106,2,4,149.38
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Club,C108,4,2,135.39
OH,Cleveland,Rocket Mortgage FieldHouse,07/31/24,Club,C121,3,2,164.38
OH,Cleveland,Rocket Mortgage FieldHouse,07/30/24,Club,C121,5,2,192.82
OH,Cleveland,Rocket Mortgage FieldHouse,07/30/24,Upper,202,17,3,68.39
OH,Cleveland,Rocket Mortgage FieldHouse,07/30/24,Club,C107,4,3,139.18
OH,Cleveland,Rocket Mortgage FieldHouse,07/30/24,Club,C121,11,4,117.13
OH,Cleveland,Rocket Mortgage FieldHouse,07/30/24,Lower,104,16,2,119.08
OH,Cleveland,Rocket Mortgage FieldHouse,07/30/24,Club,C122,5,6,136.9
OH,Cleveland,Rocket Mortgage FieldHouse,07/30/24,Floor,1,B,5,541.96
OH,Cleveland,Rocket Mortgage FieldHouse,07/30/24,Mezzanine,M126,6,2,168
OH,Cleveland,Rocket Mortgage FieldHouse,07/30/24,Upper,207,11,2,95.66
OH,Cleveland,Rocket Mortgage FieldHouse,07/29/24,Lower,126,9,3,124.69
OH,Cleveland,Rocket Mortgage FieldHouse,07/29/24,Club,C119,4,2,198.77
OH,Cleveland,Rocket Mortgage FieldHouse,07/29/24,Club,C107,5,3,189.12
OH,Cleveland,Rocket Mortgage FieldHouse,07/29/24,Club,C122,16,2,207.67
OH,Cleveland,Rocket Mortgage FieldHouse,07/29/24,Club,C122,2,6,157.87
OH,Cleveland,Rocket Mortgage FieldHouse,07/29/24,Upper,230,16,2,132.16
OH,Cleveland,Rocket Mortgage FieldHouse,07/29/24,Lower,124,16,3,114.2
OH,Cleveland,Rocket Mortgage FieldHouse,07/28/24,Club,C121,3,2,164.38
OH,Cleveland,Rocket Mortgage FieldHouse,07/28/24,Club,C107,4,3,150.76
OH,Cleveland,Rocket Mortgage FieldHouse,07/28/24,Lower,121,4,4,223.9
OH,Cleveland,Rocket Mortgage FieldHouse,07/28/24,Club,C109,4,3,150.48
OH,Cleveland,Rocket Mortgage FieldHouse,07/28/24,Upper,229,14,2,67.99
OH,Cleveland,Rocket Mortgage FieldHouse,07/27/24,Club,C106,2,2,119.68
OH,Cleveland,Rocket Mortgage FieldHouse,07/27/24,Club,C109,3,6,160.28
OH,Cleveland,Rocket Mortgage FieldHouse,07/27/24,Lower,124,16,2,119.6
OH,Cleveland,Rocket Mortgage FieldHouse,07/26/24,Club,C108,1,4,214.45
OH,Cleveland,Rocket Mortgage FieldHouse,07/26/24,Club,C107,3,6,124.41
OH,Cleveland,Rocket Mortgage FieldHouse,07/26/24,Mezzanine,M103,10,2,257.84
OH,Cleveland,Rocket Mortgage FieldHouse,07/25/24,Lower,106,14,2,148.35
